Unnamed: 0.1,brand,name,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,ram_gb,storage_gb,cpu_score,gpu_class,touchscreen,weight_kg
338,Dell,G15-5530 Gaming Laptop,24343680,73,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
339,Asus,ROG Flow Z13 2023 GZ301VV-MU014WS Gaming Laptop,40318080,73,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,LPDDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,13.4,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,95,4,0,2.0
340,Asus,ROG Strix G16 2023 G614JI-N4151WS Gaming Laptop,40318080,79,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,95,4,0,2.0
341,Asus,ROG Strix G16 2023 G614JU-N3200WS Gaming Laptop,27454080,78,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
342,Asus,Vivobook Pro 15 OLED K6502VU-MA951WS Laptop,30142080,84,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,2880.0,1620.0,Windows 11 OS,1,16.0,1.0,95,4,0,2.0
343,Asus,Vivobook 14X OLED 2023 K3405VCB-KM542WS Laptop,18044160,70,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA Geforce RTX 3050,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
344,Asus,TUF Gaming F17 FX706HF-HX018W Laptop,10366080,64,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,17.3,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
345,HP,15s-fy5002TU Laptop,9982080,69,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,1,0,2.0
346,Asus,VivoBook 15 X515EA-EJ342WS Laptop,6910080,69,11th Gen intel Core i3 1115G4,"Dual Core, 4 Threads",16GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,60,2,0,2.0
347,HP,15s-fy5003TU Laptop,7294080,69,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
348,HP,15-fc0030AU Laptop,8926080,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
349,HP,15-eg3036TU Laptop,17374080,69,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,1TB,SSD,Intel Integrated Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,1,0,2.0
350,HP,Victus 15-fb0122AX Gaming Laptop,10750080,67,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
351,Asus,Vivobook Pro 16 OLED 2023 K6602VU-LZ952WS Laptop,30718080,88,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,3200.0,2000.0,Windows 11 OS,1,16.0,1.0,95,4,0,2.0
352,HP,15-fd0011TU Laptop,11134080,69,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,1,0,2.0
353,Acer,Predator Helios Neo 16 NH.QLTSI.002 Laptop,20158080,66,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,LPDDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
354,Acer,Predator Helios Neo 16 NH.QLTSI.001 Laptop,19198080,70,13th Gen Intel Core i5 13500HX,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
355,MSI,Cyborg 15 A12UCX-264IN Gaming Laptop,15456000,69,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB Nvidia GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,75,4,0,2.0
356,Dell,Vostro 3425 Laptop,7294080,69,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
357,HP,15-fc0026AU Laptop,6576000,69,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
358,HP,Victus 15-fa1066TX Gaming Laptop,21118080,71,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
359,HP,15s-fq2738TU Laptop,6526080,69,11th Gen Intel Core i3 1115G4 ,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD Graphics,15.6,1366.0,768.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
360,Asus,Zenbook S13 OLED 2023 UX5304VA-NQ542WS Laptop,15358080,64,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Intel Iris Xe Graphics,13.3,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
361,Asus,Vivobook 15 2023 X1502VA-NJ541WS Laptop,12478080,62,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Integrated Intel iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
362,Asus,Vivobook S15 OLED 2023 S5504VA-MA953WS Laptop,21118080,71,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,LPDDR5,1TB,SSD,Intel Integrated Iris Xe,15.6,2880.0,1620.0,Windows 11 OS,1,16.0,1.0,95,2,0,2.0
363,MSI,Bravo 15 B5ED-035IN Gaming Laptop,12094080,72,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB AMD Radeon RX6500M,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
364,Huawei,MateBook D14 2023 Laptop,11327808,65,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR4X,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
365,MSI,Titan GT77 HX 13VH-093IN Gaming Laptop,80640000,69,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",64GB,DDR5,2TB,SSD,12GB NVIDIA GeForce RTX 4080,17.3,3840.0,2160.0,Windows 11 OS,2,64.0,2.0,95,4,0,2.0
366,Lenovo,E41-55 Laptop,4606080,69,3rd Gen AMD Athlon Silver 3050U,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,50,3,0,2.0
367,HP,15-fc0028AU Laptop,8255808,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
368,HP,15s-eq2223AU Laptop,7461312,69,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
369,Lenovo,V15 G3 82TTA00VIH Laptop,6449280,69,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
370,HP,Chromebook 15a-na0012TU Laptop,3070080,69,Intel Celeron  N4500,"Dual Core, 2 Threads",4GB,LPDDR4x,128GB,Hard-Disk,Intel Integrated UHD Graphics,15.6,1366.0,768.0,Chrome OS,1,4.0,128.0,40,2,0,2.0
371,Asus,Vivobook Go 14 2023 E1404FA-NK322WS Laptop,6524160,69,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
372,Acer,Nitro 5 AN515-47 NH.QL3SI.001 Gaming Laptop,15052800,71,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
373,Asus,Vivobook Pro 15 M6500QC-HN742WS Laptop,15358080,72,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
374,Acer,Aspire 5 UN.K3JSI.004 Laptop,9214080,67,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",12GB,DDR4,512GB,SSD,Intel Iris Xe Graphic,15.6,1920.0,1080.0,Windows 11 OS,1,12.0,512.0,75,2,0,2.0
375,Asus,Vivobook Pro 15 M6500QC-HN542WS Laptop,14398080,68,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
376,MSI,Modern 15 B13M-291IN Laptop,8810688,69,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
377,Asus,Zenbook 14 OLED 2023 UM3402YA-KM741WS Laptop,17470080,70,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon AMD,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
378,Asus,Vivobook Go 15 OLED 2023 E1504FA-LK521WS Laptop,9790080,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
379,Samsung,Galaxy Book 3 NP750XFG-KA2IN Laptop,14398080,69,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
380,Infinix,INBook Y1 Plus XL28 Laptop,4990080,69,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
381,Samsung,Galaxy Book 3 360 13 NP730QFG-KA3IN Laptop,25726080,68,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,1TB,SSD,Intel Iris Xe Graphics,13.3,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
382,Samsung,Galaxy Book 3 Pro NP960XFG-KC2IN Laptop,31870080,73,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
383,Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA1IN Laptop,31486080,80,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,512GB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
384,Samsung,Galaxy Book 3 360 13 NP730QFG-KA2IN Laptop,21118080,66,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,13.3,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
385,Samsung,Galaxy Book 3 Pro 14 NP940XFG-KC4IN Laptop,26878080,71,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
386,Samsung,Galaxy Book 3 360 13 NP730QFG-KA1IN Laptop,21118080,66,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,13.3,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
387,Samsung,Galaxy Book 3 Pro NP960XFG-KC1IN Laptop,28798080,72,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
388,Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA3IN Laptop,34558080,81,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
389,Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA2IN Laptop,29950080,74,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
390,Samsung,Galaxy Book 3 Ultra Laptop,44140800,78,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5,512GB,SSD,NVIDIA GeForce RTX 4070,16.0,2880.0,1800.0,Windows 11 OS,1,32.0,512.0,95,4,0,2.0
391,Lenovo,V15 ‎82C70005UK Laptop,6910080,61,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
392,HP,15s-fq2717TU Laptop,7294080,60,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
394,HP,14s-dq2649TU Laptop,6719808,60,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
395,Apple,MacBook Pro 14 inch Laptop,55870080,61,Apple M2 Max M2 Max,12 Cores,32GB,Unified,1TB,SSD,30-core GPU,14.2,3024.0,1964.0,Mac OS,1,32.0,1.0,50,1,0,2.0
396,Apple,MacBook Pro 14 inch Laptop,45118080,69,Apple M2 Pro M2 Pro,12 Cores,16GB,Unified,1TB,SSD,19-core GPU,14.2,3024.0,1964.0,Mac OS,1,16.0,1.0,50,1,0,2.0
397,HP,Pavilion Plus 14-eh0037TU Laptop,15897408,70,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
398,Dell,Vostro 3425 D552308WIN9B Laptop,6103680,60,5th Gen AMD Ryzen 3  5425U,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,60,3,0,2.0
399,Lenovo,IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop,11710080,67,5th Gen AMD Ryzen 7  5800H,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,85,4,0,2.0
400,MSI,Thin GF63 12VF-268IN Laptop,16702080,77,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,1TB,Hard-Disk,8GB NVIDIA GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,75,4,0,2.0
401,Dell,Vostro 3420 Laptop,10174080,63,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,1,0,2.0
402,Dell,Vostro 3425 Laptop,7486080,69,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
403,Asus,Vivobook Go 15 OLED 2023 E1504FA-LK545WS Laptop,10091136,60,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
404,Asus,VivoBook 14 X1400EA-EK322WS Notebook,6142080,69,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Intel UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
405,HP,15-fc0026AU Laptop,6623808,69,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
406,Asus,Zenbook 14 OLED 2023 UX3402VA-KN541WS Laptop,18142080,75,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
407,HP,15s-fq2738TU Laptop,6489600,69,11th Gen Intel Core i3 1115G4 ,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD Graphics,15.6,1366.0,768.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
408,Samsung,Galaxy Book 3  NP750XFG-KB2IN Laptop,14282880,69,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
409,Asus,Zenbook 14 Flip OLED 2023 UP3404VA-KN542WS Laptop,20062080,71,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD, Intel Iris Xe Graphics,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
410,Asus,Vivobook S15 OLED 2023 S5504VA-MA953WS Laptop,20301888,71,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,LPDDR5,1TB,SSD,Intel Integrated Iris Xe,15.6,2880.0,1620.0,Windows 11 OS,1,16.0,1.0,95,2,0,2.0
411,Lenovo,Thinkpad E15 21E6S05A00 Laptop,8736000,66,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
412,Asus,Vivobook Go 15 OLED 2023 E1504FA-LK541WS Laptop,9745920,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
413,Asus,Vivobook Go 14 2023 E1404FA-NK542WS Laptop,9598080,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
414,Asus,Vivobook Go 14 2023 E1404FA-NK322WS Laptop,6374208,69,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
415,Asus,Vivobook Pro 15 M6500QC-HN742WS Laptop,13630080,72,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
416,Acer,Nitro 5 AN515-47 NH.QL3SI.001 Gaming Laptop,12478080,71,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
417,Asus,Vivobook 16 2023 M1605YA-MB541WS Laptop,11518080,64,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
418,Asus,Zenbook 14 OLED 2023 UM3402YA-KM741WS Laptop,17086080,70,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon AMD,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
419,Asus,Vivobook Go 15 2023 E1504FA-NJ522WS Laptop,8638080,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
420,HP,Pavilion Aero 13-be2047AU Laptop,14974080,69,7th Gen AMD Ryzen 7 7735U,"Octa Core, 16 Threads",16GB,LPDDR5,1TB,SSD,AMD Radeon AMD,13.3,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,85,3,0,2.0
421,Asus,Vivobook 16 2023 M1605YA-MB741WS Laptop,13630080,65,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
422,Lenovo,IdeaPad  82K2022TIN Gaming Laptop,10750080,70,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
423,Tecno,Megabook T1 Laptop,8447808,66,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,LPDDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
424,Acer,Aspire 3 A315-24P NX.KDESI.004 Laptop,7294080,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphiics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
425,HP,Victus 15-fb0106AX Gaming Laptop,12478080,67,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
426,Lenovo,IdeaPad Slim 1 82VG009MIN Laptop,6334080,69,AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
427,Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA3IN Laptop,34462080,81,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,Intel Iris Xe Graphics,16.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
428,Infinix,Zero Book Series ZL12 Laptop,10942080,60,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows OS,1,16.0,512.0,75,2,0,2.0
429,HP,Victus 16-d0310TX Gaming Laptop,10942080,71,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,16.1,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
430,Asus,VivoBook 15 X1500EA-EJ3381WS Laptop,6718080,69,11th Gen intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
431,HP,Pavilion Plus 14-eh0037TU Laptop,15983808,70,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
432,Dell,Vostro 3420 Laptop,11134080,60,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
